CreditScore,Geography,Gender,Age,Balance,HasCrCard,EstimatedSalary,Exited
647,Germany,Female,33,168560.46,0,90270.16,0
629,France,Male,31,0.0,1,93881.75,0
711,France,Female,41,145754.91,1,101455.07,0
491,France,Female,72,91285.22,1,7032.95,0
802,France,Male,29,127414.55,1,134459.12,0
791,Spain,Male,25,0.0,1,89666.28,0
675,Spain,Female,35,155621.08,0,35177.31,0
828,France,Male,31,0.0,0,164257.37,0
418,France,Female,39,0.0,0,9041.71,0
629,Spain,Male,29,0.0,1,88842.8,0
528,Spain,Male,36,0.0,1,60536.56,0
682,Germany,Male,81,122029.15,1,50783.88,0
544,France,Female,29,118560.55,1,164137.36,0
521,France,Male,22,0.0,1,99828.45,0
699,Germany,Male,36,123601.56,1,103557.85,0
573,France,Female,32,125321.84,1,130234.63,0
645,Spain,Female,29,0.0,1,74346.11,0
680,Spain,Female,34,0.0,1,98949.85,0
577,Germany,Female,59,111396.97,0,191070.01,0
774,France,Female,32,0.0,0,114899.13,0
579,France,Male,38,0.0,0,91763.67,0
625,France,Male,39,0.0,1,100403.05,0
632,France,Male,38,0.0,0,192505.62,0
829,France,Male,38,0.0,1,30529.88,0
850,Spain,Male,37,88141.1,1,109659.12,0
705,France,Male,33,144427.96,1,113845.19,0
729,Spain,Female,34,53299.96,1,42855.97,0
791,France,Male,28,0.0,1,174435.48,0
753,France,Female,38,142263.45,0,33730.43,0
766,Germany,Female,28,90696.78,0,21597.2,0
647,France,Male,32,97041.16,1,23132.73,0
620,France,Female,29,138740.24,0,154700.61,0
743,France,Male,40,68155.59,1,94876.65,0
598,Spain,Female,23,0.0,1,153229.19,0
551,Spain,Female,48,95679.29,0,94978.1,0
574,France,Male,26,97460.1,1,43093.67,0
756,France,Male,27,0.0,1,157932.75,0
732,France,Male,25,110942.9,0,172576.56,0
824,Germany,Male,49,133231.48,1,67885.37,0
685,Spain,Female,42,0.0,0,199992.48,0
621,France,Female,40,0.0,1,155155.25,0
754,Spain,Male,40,160625.17,0,3554.63,0
667,Germany,Female,27,106116.5,1,3674.71,0
696,Germany,Female,31,122021.92,1,33828.64,0
698,France,Male,37,98400.61,0,25017.28,0
757,Germany,Male,31,127320.36,1,163170.32,0
498,Germany,Male,35,121968.11,0,188343.05,0
834,France,Female,28,0.0,1,74287.53,0
673,France,Male,30,64097.75,1,77783.35,0
757,France,Female,49,0.0,0,164482.92,0
600,Germany,Female,29,74430.1,1,96051.1,0
539,France,Female,29,0.0,1,100919.19,0
699,Germany,Female,31,125837.86,1,189392.66,0
630,France,Female,40,0.0,1,34453.17,0
744,Spain,Female,26,166297.89,1,181694.44,0
850,Germany,Male,29,154640.41,1,164039.51,0
699,France,Female,40,122038.34,1,102085.35,0
595,France,Male,41,0.0,1,5967.09,0
850,France,Male,35,102050.47,1,3769.71,0
756,France,Female,32,0.0,1,147040.25,0
605,Spain,Male,33,150092.8,0,71862.79,0
806,Spain,Male,18,0.0,1,86994.54,0
753,France,Female,43,0.0,1,109881.71,0
627,Spain,Female,30,0.0,1,113408.47,0
778,France,Male,33,0.0,1,85439.73,0
808,France,Female,33,103516.87,1,113907.8,0
844,France,Female,29,0.0,0,147342.03,0
637,France,Male,27,0.0,1,91291.2,0
674,France,Male,22,0.0,1,173940.59,0
678,Germany,Male,36,118448.15,1,53172.02,0
501,France,Female,34,107747.57,1,9249.36,0
731,Spain,Male,25,96950.21,1,97877.92,0
718,Germany,Male,32,169947.41,1,27979.16,0
664,France,Female,34,93920.47,0,179913.98,0
643,France,Female,46,0.0,0,106781.59,0
716,France,Female,23,94464.81,0,185900.88,0
640,Spain,Male,36,0.0,0,173016.46,0
585,France,Male,54,87105.32,1,55346.14,0
767,France,Male,36,139180.2,0,123880.19,0
793,France,Male,63,103729.79,1,80272.06,0
708,Spain,Female,32,187487.63,1,120115.5,0
786,Spain,Male,40,0.0,0,41248.8,0
494,Germany,Female,38,174937.64,1,40084.32,0
602,France,Female,29,88814.4,1,62487.97,0
663,France,Male,28,0.0,1,123969.64,0
725,France,Female,25,0.0,1,168607.74,0
850,Germany,Male,22,91560.58,0,10541.38,0
654,Spain,Male,40,105683.63,1,173617.09,0
795,Spain,Male,35,0.0,1,167155.36,0
726,France,Male,34,0.0,0,14121.61,0
631,Spain,Female,41,0.0,0,87959.83,0
692,Germany,Male,24,120596.93,0,180490.53,0
644,Spain,Male,32,136659.74,1,14187.78,0
706,Spain,Female,42,95386.82,1,75732.25,0
820,France,Male,36,0.0,1,31422.69,0
565,Germany,Female,40,89994.71,0,121084.27,0
631,Spain,Male,23,0.0,1,13813.24,0
660,France,Male,33,72783.42,0,181051.99,0
507,France,Male,36,83543.37,0,140134.43,0
664,France,Male,32,107209.73,1,112340.2,0
603,France,Male,40,102833.46,1,38829.11,0
489,Germany,Male,28,79460.98,1,167973.63,0
632,France,Male,60,0.0,0,2085.32,0
589,France,Male,36,114435.47,1,26955.72,0
637,France,Male,41,0.0,0,102515.42,0
604,France,Female,40,0.0,1,123207.17,0
652,France,Female,37,0.0,1,143393.24,0
554,France,Female,44,92436.86,1,126033.9,0
802,Spain,Male,41,0.0,1,47322.05,0
707,France,Female,55,0.0,0,54409.48,0
539,France,Male,39,0.0,1,36692.17,0
660,France,Male,40,131754.11,1,38761.61,0
560,Germany,Male,41,152532.3,0,10779.69,0
604,France,Female,71,0.0,1,49506.82,0
653,Germany,Female,38,114268.22,1,89524.83,0
850,France,Male,39,96863.13,1,121681.19,0
642,France,Male,38,0.0,0,171463.83,0
697,France,Female,47,128252.66,1,168053.4,0
651,France,Female,34,0.0,1,138113.71,0
773,France,Female,41,190238.93,1,57549.65,0
672,France,Male,28,167268.98,1,169469.3,0
605,Germany,Female,43,125338.8,1,23970.13,0
850,France,Male,31,0.0,1,178667.7,0
775,France,Female,30,191091.74,1,96170.38,0
618,France,Male,30,133844.22,1,31406.93,0
621,France,Male,40,163823.37,0,89519.47,0
724,Germany,Male,31,160997.54,0,64831.36,0
649,France,Male,38,122214.0,0,88965.46,0
578,Spain,Male,23,0.0,1,112124.98,0
648,France,Male,32,0.0,0,117323.31,0
673,Spain,Female,57,0.0,1,49684.09,0
753,Germany,Female,38,151766.71,1,180829.99,0
701,Spain,Female,30,0.0,1,115650.63,0
777,France,Female,30,0.0,0,115611.97,0
777,France,Male,29,0.0,1,124489.88,0
720,Spain,Male,31,141356.47,0,137985.69,0
705,Spain,Female,46,89364.91,0,139162.15,0
606,Germany,Male,40,144757.97,1,166656.18,0
767,France,Male,36,0.0,0,65147.27,0
714,Spain,Male,29,0.0,1,129192.55,0
697,France,Female,25,165686.11,1,15467.98,0
710,Spain,Female,29,119670.18,1,188022.44,0
607,Germany,Female,24,109483.54,0,127560.77,0
656,France,Female,46,113402.14,1,138849.06,0
587,France,Female,36,134997.49,1,44688.08,0
806,France,Female,67,0.0,0,103945.58,0
771,France,Female,66,143773.07,1,130827.88,0
468,France,Male,36,61636.97,0,107787.42,0
614,Spain,Male,66,0.0,0,180082.7,0
644,France,Male,37,186347.97,1,92809.73,0
511,France,Female,31,137411.29,0,161854.98,0
620,France,Female,41,0.0,0,88852.47,0
537,France,Female,53,0.0,1,91406.62,0
637,France,Male,33,145731.83,0,109219.43,0
718,France,Female,31,118100.59,1,103165.15,0
766,France,Female,26,104258.8,1,428.23,0
487,Spain,Male,44,61691.45,1,53087.98,0
670,France,Female,33,0.0,1,88187.81,0
771,Spain,Female,33,0.0,1,8673.43,0
737,France,Female,33,0.0,1,115115.32,0
737,France,Male,45,0.0,1,1364.54,0
507,France,Female,33,113452.66,0,142911.99,0
794,France,Female,41,0.0,1,74275.08,0
731,France,Female,40,118991.79,1,156048.64,0
599,Spain,Male,25,0.0,1,120790.02,0
690,France,Female,26,157624.84,1,49599.27,0
512,Spain,Male,31,0.0,1,168462.26,0
812,Germany,Male,25,54817.55,1,131660.31,0
579,France,Male,39,0.0,0,39891.84,0
632,France,Female,36,0.0,1,52526.65,0
602,Germany,Female,42,158414.85,1,131886.46,0
707,Spain,Male,32,0.0,1,126475.79,0
587,Spain,Female,34,0.0,1,97932.68,0
724,France,Male,30,0.0,1,54265.55,0
591,France,Male,42,161651.37,1,131753.97,0
445,France,Male,31,145056.59,1,175893.53,0
689,Spain,Female,31,139799.63,0,120663.57,0
779,Spain,Female,38,0.0,1,138542.87,0
778,France,Male,42,0.0,1,106197.44,0
568,Germany,Female,31,61592.14,1,61796.64,0
505,Spain,Male,35,116932.59,1,91092.84,0
764,France,Female,39,81042.42,0,109805.17,0
602,France,Male,34,0.0,1,77414.45,0
434,Spain,Male,33,0.0,1,2739.71,0
691,France,Female,44,134066.1,1,197572.41,0
806,Germany,Male,31,138653.51,1,190803.37,0
589,France,Female,31,110635.32,1,148218.86,0
755,France,Male,29,117035.89,1,21862.19,0
485,France,Female,27,0.0,1,141449.86,0
656,Germany,Male,27,118627.16,1,160835.3,0
477,Germany,Female,39,182491.57,1,185830.72,0
773,France,Female,50,0.0,1,129372.94,0
768,France,Female,36,141334.95,0,125870.5,0
601,France,Male,38,60013.81,1,38020.05,0
524,Germany,Female,31,67238.98,1,161811.23,0
608,Spain,Male,66,123935.35,1,65758.19,0
539,Spain,Female,37,130922.81,0,2186.83,0
568,Spain,Female,27,116320.68,0,45563.94,0
727,France,Female,26,121508.28,1,146785.44,0
599,France,Female,41,91328.71,1,115724.78,0
693,France,Male,31,0.0,1,107759.31,0
750,France,Female,35,0.0,1,191520.5,0
526,Spain,Female,36,91132.18,0,58111.71,0
619,Germany,Male,38,84651.79,1,184754.26,0
603,Spain,Female,39,162390.52,1,54702.66,0
703,Spain,Male,31,0.0,1,67667.19,0
685,France,Male,20,104719.94,1,38691.34,0
749,France,Male,42,56726.83,0,185543.35,0
793,Spain,Male,29,96674.55,0,192120.66,0
633,France,Male,29,130206.28,1,184654.87,0
716,France,Male,38,0.0,1,189678.7,0
636,France,Female,20,124266.86,0,100566.81,0
850,France,Female,39,104386.53,1,105886.77,0
539,Spain,Male,28,0.0,1,48382.4,0
641,France,Female,40,0.0,1,126996.67,0
623,France,Male,21,0.0,0,135851.3,0
611,Germany,Female,43,127216.31,0,17913.25,0
763,Spain,Male,67,148564.66,0,87236.4,0
661,France,Male,35,0.0,1,155394.52,0
662,France,Male,26,0.0,0,72929.96,0
837,France,Male,49,103302.37,1,50974.57,0
850,France,Male,33,73059.38,1,186281.0,0
506,Germany,Male,28,53053.76,0,24577.34,0
792,France,Male,30,0.0,1,199644.2,0
778,France,Male,37,141803.77,0,179421.84,0
771,Spain,Female,41,0.0,0,92914.67,0
678,Germany,Female,43,153393.18,1,193828.27,0
722,Germany,Female,37,125977.81,0,160162.42,0
575,Spain,Female,37,0.0,0,30114.32,0
583,France,Male,33,122531.86,1,13549.24,0
664,France,Male,24,0.0,0,35611.35,0
658,Spain,Male,35,71829.34,1,68141.92,0
850,France,Male,39,127771.35,0,151738.54,0
633,France,Male,31,0.0,1,48606.71,0
625,France,Male,43,122351.29,1,71216.6,0
662,France,Male,44,0.0,1,175314.87,0
636,France,Male,35,95478.17,0,169286.74,0
580,France,Male,31,0.0,0,64014.24,0
756,France,Male,67,0.0,1,93081.87,0
734,France,Male,37,80387.81,0,77272.62,0
682,Germany,Male,36,72373.62,1,36895.99,0
535,France,Female,38,135919.33,1,80425.65,0
417,France,Male,34,0.0,1,55003.79,0
524,France,Male,30,0.0,1,126812.85,0
774,France,Male,76,112510.89,1,143133.18,0
486,Spain,Male,27,0.0,1,28823.04,0
751,France,Male,29,135536.5,1,66825.33,0
635,Germany,Female,28,81623.67,1,156791.36,0
411,France,Female,35,0.0,1,93825.78,0
643,Germany,Male,41,154902.66,1,49667.28,0
707,Spain,Female,32,132835.56,0,136877.24,0
587,France,Male,36,0.0,0,17135.6,0
724,France,Male,28,0.0,1,100240.2,0
569,France,Female,44,0.0,0,134394.78,0
564,Spain,Male,37,100252.18,1,146033.52,0
636,France,Female,34,0.0,1,44756.25,0
655,France,Female,45,0.0,1,166830.71,0
796,France,Male,30,137262.71,1,62905.29,0
415,Spain,Male,53,167259.44,1,22357.25,0
631,Spain,Male,38,0.0,1,181605.85,0
635,Spain,Male,31,0.0,1,135382.23,0
716,France,Female,38,0.0,1,99661.46,0
448,Spain,Male,25,0.0,0,95215.73,0
725,France,Male,45,129855.32,0,24218.65,0
703,France,Male,28,0.0,0,2151.17,0
602,Germany,Male,38,71667.97,0,137111.89,0
627,Spain,Male,41,100880.76,0,134665.25,0
472,France,Female,37,0.0,1,48357.9,0
565,France,Male,34,0.0,0,74593.84,0
621,France,Male,34,0.0,1,99128.13,0
539,France,Female,40,81132.21,1,167289.82,0
455,Germany,Female,37,170057.62,0,54398.56,0
639,France,Male,43,99610.92,1,187296.78,0
691,France,Male,26,136623.19,1,153228.0,0
535,France,Male,38,85982.07,1,9238.35,0
757,Germany,Male,31,149085.9,1,197077.36,0
770,Germany,Male,37,141547.26,0,180326.83,0
605,Spain,Male,41,103154.66,0,143203.78,0
686,France,Female,41,129553.76,1,187599.8,0
579,Spain,Male,33,0.0,1,54816.57,0
659,France,Female,32,0.0,1,93155.75,0
775,Germany,Female,77,135120.56,1,37836.64,0
617,France,Male,74,0.0,1,53949.98,0
659,Spain,Male,32,107594.11,1,102416.84,0
678,France,Female,32,0.0,1,148210.64,0
542,Spain,Female,26,0.0,1,54869.54,0
679,France,Male,30,0.0,1,157871.55,0
589,France,Female,37,138497.84,0,18988.58,0
850,Spain,Male,37,0.0,1,119969.99,0
656,France,Male,45,127864.4,1,87107.57,0
652,Spain,Male,28,156823.7,1,198251.52,0
626,Spain,Male,26,0.0,0,191420.71,0
629,Germany,Male,28,108601.0,1,119647.7,0
643,France,Male,30,94443.77,1,165614.4,0
650,France,Male,32,84906.45,1,163216.48,0
666,France,Female,40,0.0,0,36371.27,0
654,Spain,Female,54,0.0,0,47139.06,0
473,Germany,Female,32,146602.25,1,72946.95,0
465,France,Male,25,78247.31,1,10472.31,0
655,Spain,Female,35,106405.03,1,82900.25,0
685,France,Male,33,174912.72,1,43932.54,0
474,Germany,Female,34,176311.36,1,160213.27,0
668,France,Male,38,86977.96,0,37094.75,0
710,Germany,Male,58,170113.0,0,10494.64,0
706,Germany,Female,47,120621.89,1,140803.7,0
749,France,Female,27,0.0,1,132734.87,0
559,Spain,Female,31,139183.06,0,143360.56,0
662,France,Female,37,0.0,1,51229.17,0
678,Spain,Female,61,0.0,1,159938.82,0
701,Germany,Male,38,125385.49,0,52044.66,0
584,France,Male,35,146311.58,1,105443.47,0
623,France,Female,39,160903.2,0,78774.36,0
803,Spain,Male,43,0.0,1,72051.44,0
696,Spain,Male,60,88786.81,1,196858.4,0
633,Spain,Female,46,0.0,1,120250.58,0
522,Germany,Female,37,95022.57,1,129107.59,0
709,France,Female,40,131569.63,1,103970.58,0
662,Spain,Male,37,155187.3,1,48930.8,0
696,France,Male,22,149777.0,1,198032.93,0
530,Germany,Male,23,137060.88,1,165227.23,0
692,Germany,Male,53,150926.99,0,119817.19,0
656,France,Female,75,0.0,1,1276.87,0
549,Germany,Female,49,124829.16,0,93551.36,0
600,France,Male,49,90218.9,1,91347.76,0
643,Spain,Female,34,117451.47,1,65374.86,0
555,Spain,Male,33,56084.69,0,178798.13,0
661,France,Male,39,0.0,0,181461.46,0
584,Germany,Male,42,137479.13,1,25669.1,0
678,Germany,Female,37,149000.91,1,21472.42,0
544,Spain,Male,37,0.0,0,135067.02,0
731,France,Male,19,0.0,1,151581.79,0
770,France,Male,31,155047.56,1,186064.34,0
559,France,Female,31,127070.73,0,160941.78,0
452,Germany,Male,52,98443.14,0,92033.98,0
587,France,Male,47,71026.77,1,57962.41,0
850,Spain,Male,34,199229.14,0,68106.29,0
616,Germany,Male,41,113220.2,1,114072.91,0
737,Germany,Male,35,133377.8,0,64050.19,0
499,France,Male,60,76961.6,1,83643.87,0
637,Spain,Female,44,157622.58,1,120454.2,0
721,France,Male,42,102936.72,0,1187.88,0
703,Spain,Male,73,137761.55,1,159677.46,0
698,France,Male,36,82275.35,1,93249.26,0
594,Germany,Female,29,130830.22,1,61048.53,0
674,France,Female,32,85757.93,1,95481.0,0
491,Spain,Female,61,0.0,0,139861.53,0
835,Germany,Male,18,142872.36,1,117632.63,0
724,Germany,Female,53,139687.66,1,12913.92,0
765,France,Male,43,157960.49,0,136602.8,0
532,France,Male,38,0.0,0,30583.95,0
590,France,Male,47,0.0,1,171774.5,0
513,Spain,Female,41,107135.04,1,160546.58,0
542,Spain,Male,43,113567.94,1,89543.25,0
734,Spain,Female,37,130404.92,0,34548.74,0
594,Spain,Female,24,97378.54,1,71405.17,0
490,France,Male,33,0.0,1,80792.83,0
760,Spain,Female,33,118114.28,0,156660.21,0
556,Spain,Male,38,115463.16,1,150679.65,0
561,France,Male,21,0.0,1,36942.35,0
524,France,Male,44,118569.03,0,82117.2,0
773,France,Male,25,135903.33,1,73656.38,0
608,Spain,Male,37,130461.02,1,21967.15,0
593,Spain,Female,45,79259.75,1,55347.28,0
722,France,Male,20,0.0,1,195486.28,0
784,France,Male,38,136712.91,0,169920.92,0
744,France,Male,42,112419.92,1,83022.92,0
633,France,Female,36,125130.28,0,125961.48,0
660,Germany,Male,24,85089.3,1,71638.0,0
753,France,Male,48,0.0,0,146821.42,0
760,Germany,Male,29,103607.24,0,86334.64,0
497,France,Male,41,0.0,0,22074.48,0
586,Spain,Male,29,132450.24,1,36176.63,0
622,France,Male,29,101486.96,1,8788.35,0
646,France,Female,43,143061.88,1,61937.6,0
672,Germany,Female,23,110741.56,1,80778.5,0
590,France,Male,41,89086.31,1,24499.97,0
684,Spain,Male,41,119782.72,0,120284.67,0
543,France,Female,36,0.0,0,26019.59,0
698,France,Female,27,94920.71,1,40339.9,0
793,Germany,Female,34,127758.09,1,143357.03,0
541,France,Male,46,0.0,1,83456.67,0
715,France,Male,21,0.0,1,68666.63,0
695,Spain,Female,39,0.0,0,102763.69,0
573,Spain,Female,44,0.0,1,94862.93,0
614,France,Female,38,72594.0,1,76042.48,0
675,Spain,Male,66,115654.47,1,131970.86,0
548,France,Female,35,0.0,1,31299.71,0
445,Germany,Female,61,137655.31,0,29909.84,0
510,France,Female,45,103821.47,0,77878.62,0
750,France,Male,33,152302.72,1,71333.44,0
548,France,Female,33,80107.83,0,82245.67,0
718,France,Male,35,97560.16,1,53511.74,0
550,France,Female,30,0.0,1,89216.29,0
589,Germany,Female,36,140355.56,1,136329.96,0
579,Germany,Female,64,145215.43,1,164083.72,0
488,France,Male,34,0.0,1,125979.36,0
538,Spain,Male,43,0.0,1,126933.73,0
556,France,Female,40,0.0,1,62112.7,0
583,France,Female,42,0.0,1,17439.66,0
623,France,Female,35,0.0,1,101192.08,0
683,France,Male,38,109346.13,1,102665.92,0
529,Spain,Female,44,0.0,0,14161.3,0
676,Spain,Female,36,0.0,1,3173.31,0
528,Spain,Male,23,104744.89,1,170262.97,0
730,France,Male,34,122453.37,1,138882.98,0
850,France,Male,35,0.0,1,56991.66,0
762,France,Male,28,0.0,1,167909.52,0
505,Germany,Female,25,114268.85,1,126728.27,0
439,France,Male,36,165536.28,1,123956.83,0
575,France,Male,29,121823.4,1,50368.87,0
584,France,Female,44,95671.75,1,106564.88,0
601,Germany,Female,33,114430.18,1,153012.13,0
583,France,Female,31,158978.79,1,12538.92,0
639,France,Male,27,0.0,1,192247.35,0
761,France,Male,36,127637.92,1,81062.93,0
738,France,Male,35,161274.05,1,181429.87,0
628,France,Male,25,0.0,1,195977.75,0
534,Spain,Female,33,151233.62,0,199336.63,0
477,Germany,Female,36,117700.86,0,74042.0,0
547,France,Male,62,127738.75,1,85153.0,0
533,France,Male,36,85311.7,0,156731.91,0
772,Spain,Male,30,78653.05,1,1790.48,0
735,France,Male,50,0.0,0,147075.69,0
571,France,Female,30,85755.86,1,145115.95,0
617,Spain,Female,37,101707.8,1,123866.28,0
566,France,Male,42,108010.78,1,157486.1,0
540,Spain,Male,39,0.0,0,108419.41,0
733,Spain,Male,35,102918.38,1,45959.86,0
654,France,Female,29,96974.97,0,141404.07,0
651,Germany,Female,24,40224.7,1,178341.33,0
611,Spain,Male,46,0.0,1,45886.33,0
569,Spain,Female,30,139528.23,1,33230.37,0
746,Germany,Female,33,107868.14,1,146192.4,0
774,Spain,Male,32,0.0,1,10604.48,0
850,Spain,Male,41,132838.07,1,175347.28,0
635,Spain,Male,38,103257.14,0,158344.63,0
687,France,Male,34,129895.19,0,28698.17,0
664,Spain,Male,41,123428.69,1,164924.11,0
790,France,Female,31,151290.16,1,172437.12,0
621,Spain,Male,42,68683.68,1,74157.71,0
785,France,Female,36,135438.4,0,190627.01,0
584,Germany,Female,41,88594.93,1,178997.89,0
725,Germany,Male,40,104149.66,1,62027.9,0
782,France,Male,33,191523.09,1,167058.75,0
646,Spain,Male,69,115462.44,1,40421.87,0
656,Spain,Male,28,120047.77,1,137173.39,0
850,Spain,Male,37,137204.77,1,28865.59,0
591,France,Male,33,131765.72,1,118782.06,0
484,France,Female,32,0.0,1,139390.99,0
632,France,Male,32,111589.33,1,170382.99,0
549,France,Female,29,0.0,1,189558.44,0
637,Spain,Female,22,98800.0,1,122865.55,0
562,France,Male,36,0.0,1,32845.32,0
710,Spain,Male,22,0.0,1,107292.91,0
713,France,Female,59,0.0,1,62700.08,0
477,Germany,Male,48,129250.0,1,157937.35,0
808,Germany,Male,39,124216.93,0,171442.36,0
670,Spain,Male,30,133446.34,0,3154.95,0
635,Spain,Female,35,0.0,1,65951.65,0
774,France,Female,42,137781.65,0,199316.19,0
762,France,Male,32,191775.65,1,179657.83,0
743,France,Male,23,110203.77,1,95583.45,0
794,Germany,Female,54,75900.84,1,192154.66,0
722,Germany,Female,32,106807.64,1,76998.69,0
836,Spain,Female,37,0.0,1,111324.41,0
584,Germany,Female,62,137727.34,0,121102.9,0
591,France,Male,35,183027.25,1,56028.79,0
795,Spain,Male,29,0.0,0,155711.64,0
765,Germany,Male,34,86055.17,1,104220.5,0
782,France,Male,39,0.0,1,33949.67,0
706,France,Male,38,0.0,1,122379.54,0
539,France,Male,37,127609.59,1,98646.22,0
541,France,Male,34,128743.55,1,134851.12,0
765,France,Male,51,123372.3,1,115429.32,0
499,Germany,Female,29,148051.52,1,118623.94,0
752,France,Male,49,78653.84,1,7698.6,0
623,Germany,Male,33,96759.42,1,174777.98,0
470,Spain,Male,31,55732.92,1,103792.53,0
655,France,Female,51,0.0,0,15801.02,0
612,France,Male,32,121394.42,1,164081.42,0
506,France,Male,43,0.0,1,105568.6,0
586,France,Male,64,0.0,1,53710.23,0
648,Germany,Female,28,90371.09,1,146851.73,0
